@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.017544, 0.036683, 0.060606, 0.082935, 0.113238, 0.145136, 0.178628, 0.234450, 0.288676, 0.344498, 0.406699, 0.484848, 0.558214, 0.628389, 0.701754, 0.770335, 0.824561, 0.856459, 0.880383, 0.902711, 0.923445, 0.944179, 0.964912, 0.988836, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.998405, 0.015099, 0.033114, 0.051459, 0.070572, 0.090403, 0.112207, 0.136057, 0.162695, 0.196867, 0.244388, 0.287702, 0.327806, 0.366302, 0.404921, 0.444175, 0.484462, 0.524352, 0.563851, 0.603034, 0.641169, 0.677396, 0.713628, 0.750115, 0.787192, 0.824722, 0.859713, 0.892399, 0.923066, 0.943507, 0.953341, 0.961206, 0.968557, 0.975049, 0.980787, 0.985615, 0.989670, 0.992987, 0.995612, 2
0.017054, 0.038760, 0.062016, 0.085271, 0.108527, 0.139535, 0.175194, 0.248062, 0.294574, 0.333333, 0.395349, 0.479070, 0.555039, 0.626357, 0.708527, 0.759690, 0.801550, 0.843411, 0.875969, 0.897674, 0.919380, 0.942636, 0.962791, 0.989147, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.998450, 0.015244, 0.032883, 0.050901, 0.069933, 0.089677, 0.111157, 0.134391, 0.159966, 0.189354, 0.231957, 0.279012, 0.319024, 0.358286, 0.396649, 0.436291, 0.476274, 0.514623, 0.552784, 0.591243, 0.628395, 0.664931, 0.700943, 0.736725, 0.773410, 0.810908, 0.847007, 0.879466, 0.907734, 0.929170, 0.947246, 0.961558, 0.968783, 0.975191, 0.980845, 0.985720, 0.989796, 0.993152, 0.995695, 2
0.015748, 0.039370, 0.065617, 0.091864, 0.120735, 0.141732, 0.162730, 0.228346, 0.272966, 0.317585, 0.351706, 0.425197, 0.498688, 0.580052, 0.671916, 0.737533, 0.774278, 0.811024, 0.850394, 0.874016, 0.895013, 0.918635, 0.937008, 0.960630, 0.986877, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.014494, 0.030601, 0.049449, 0.067346, 0.087200, 0.106310, 0.126522, 0.150660, 0.175336, 0.206667, 0.251514, 0.298799, 0.338218, 0.376961, 0.418074, 0.456789, 0.494003, 0.529674, 0.565675, 0.602669, 0.638105, 0.673666, 0.708207, 0.743629, 0.778529, 0.815453, 0.849608, 0.882331, 0.914212, 0.942788, 0.955849, 0.963344, 0.970385, 0.976461, 0.981600, 0.986436, 0.990170, 0.993338, 2
0.016349, 0.040872, 0.068120, 0.095368, 0.119891, 0.147139, 0.168937, 0.223433, 0.269755, 0.324251, 0.376022, 0.444142, 0.528610, 0.604905, 0.686649, 0.765668, 0.803815, 0.841962, 0.869210, 0.891008, 0.912807, 0.934605, 0.956403, 0.980926, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.015057, 0.031302, 0.050754, 0.069256, 0.088218, 0.109630, 0.131963, 0.154593, 0.183014, 0.215845, 0.267772, 0.310062, 0.349858, 0.389475, 0.430622, 0.469422, 0.506649, 0.544499, 0.582200, 0.618165, 0.654604, 0.688460, 0.724380, 0.760211, 0.796769, 0.835718, 0.870197, 0.901558, 0.930351, 0.949001, 0.957316, 0.965112, 0.971690, 0.977511, 0.983005, 0.987312, 0.990816, 0.993904, 2
0.016529, 0.035813, 0.057851, 0.079890, 0.104683, 0.134986, 0.168044, 0.206612, 0.272727, 0.319559, 0.366391, 0.432507, 0.512397, 0.589532, 0.663912, 0.741047, 0.785124, 0.826446, 0.848485, 0.870523, 0.892562, 0.917355, 0.942149, 0.961433, 0.983471, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.015193, 0.032132, 0.051317, 0.069941, 0.090340, 0.110542, 0.133081, 0.158914, 0.186797, 0.223011, 0.275497, 0.315977, 0.353482, 0.390835, 0.427976, 0.464783, 0.502318, 0.538533, 0.575097, 0.611206, 0.646738, 0.683575, 0.718712, 0.754775, 0.791461, 0.828829, 0.863663, 0.895188, 0.924466, 0.946338, 0.961273, 0.969044, 0.975343, 0.981005, 0.985437, 0.989520, 0.992601, 0.994923, 2
0.017647, 0.038235, 0.060294, 0.083824, 0.108824, 0.133824, 0.169118, 0.223529, 0.266176, 0.310294, 0.373529, 0.445588, 0.519118, 0.594118, 0.673529, 0.733824, 0.801471, 0.851471, 0.882353, 0.904412, 0.925000, 0.948529, 0.969118, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.998529, 0.015792, 0.033222, 0.050813, 0.069200, 0.088499, 0.110000, 0.132375, 0.157167, 0.185099, 0.220947, 0.272682, 0.313888, 0.352033, 0.389061, 0.427405, 0.465298, 0.503114, 0.540467, 0.577483, 0.614875, 0.651319, 0.686220, 0.721419, 0.757059, 0.792859, 0.827928, 0.862215, 0.893685, 0.921929, 0.947050, 0.961068, 0.968274, 0.974658, 0.980255, 0.985173, 0.989308, 0.992647, 0.995268, 2
0.019298, 0.042105, 0.064912, 0.089474, 0.115789, 0.140351, 0.173684, 0.249123, 0.291228, 0.343860, 0.421053, 0.494737, 0.564912, 0.636842, 0.715789, 0.768421, 0.828070, 0.868421, 0.892982, 0.917544, 0.936842, 0.963158, 0.984211, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.998246, 0.015913, 0.033038, 0.050539, 0.069117, 0.089271, 0.110403, 0.134571, 0.161317, 0.198867, 0.251961, 0.294558, 0.334337, 0.373506, 0.414540, 0.455131, 0.495002, 0.534097, 0.572970, 0.611136, 0.650305, 0.686605, 0.723066, 0.758572, 0.794601, 0.830108, 0.863287, 0.894134, 0.922222, 0.942548, 0.956805, 0.964241, 0.970963, 0.977144, 0.982450, 0.986981, 0.990711, 0.993752, 0.996054, 2
0.018581, 0.042230, 0.067568, 0.089527, 0.116554, 0.143581, 0.175676, 0.236486, 0.290541, 0.347973, 0.398649, 0.474662, 0.552365, 0.623311, 0.697635, 0.765203, 0.817568, 0.853041, 0.878378, 0.900338, 0.923986, 0.945946, 0.966216, 0.993243, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.998311, 0.015796, 0.032648, 0.051418, 0.070044, 0.090480, 0.111886, 0.135557, 0.161318, 0.192881, 0.236954, 0.283150, 0.324096, 0.363341, 0.402004, 0.442311, 0.483171, 0.523363, 0.562295, 0.601796, 0.639432, 0.675624, 0.711326, 0.747535, 0.784908, 0.822384, 0.858422, 0.891316, 0.921344, 0.943013, 0.952223, 0.960361, 0.967797, 0.974297, 0.980181, 0.985083, 0.989328, 0.992655, 0.995383, 2
0.017713, 0.040258, 0.062802, 0.086957, 0.112721, 0.138486, 0.172303, 0.238325, 0.281804, 0.333333, 0.397746, 0.479871, 0.557166, 0.629630, 0.706924, 0.764895, 0.813205, 0.847021, 0.876006, 0.900161, 0.922705, 0.943639, 0.967794, 0.987118, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.998390, 0.015237, 0.033513, 0.051753, 0.070241, 0.090385, 0.112208, 0.135364, 0.161072, 0.189964, 0.236884, 0.284000, 0.325261, 0.364951, 0.403909, 0.442764, 0.482594, 0.521615, 0.559246, 0.597706, 0.635238, 0.671822, 0.707285, 0.743406, 0.779974, 0.817045, 0.852109, 0.885222, 0.914125, 0.935964, 0.953872, 0.963212, 0.970353, 0.976463, 0.982022, 0.986705, 0.990533, 0.993567, 0.996056, 2
0.016575, 0.035912, 0.058011, 0.080110, 0.102210, 0.135359, 0.165746, 0.212707, 0.265193, 0.312155, 0.378453, 0.433702, 0.513812, 0.591160, 0.665746, 0.743094, 0.787293, 0.823204, 0.850829, 0.875691, 0.897790, 0.917127, 0.941989, 0.961326, 0.986188, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.015048, 0.032142, 0.051464, 0.070160, 0.088764, 0.110848, 0.132795, 0.157977, 0.186701, 0.224138, 0.278899, 0.319862, 0.357712, 0.394509, 0.431779, 0.467553, 0.503464, 0.540673, 0.576997, 0.612954, 0.648698, 0.683282, 0.719712, 0.754785, 0.790971, 0.827737, 0.861817, 0.893013, 0.921370, 0.943927, 0.958411, 0.968301, 0.974955, 0.980404, 0.985242, 0.989194, 0.992155, 0.994735, 2
0.018721, 0.040562, 0.063963, 0.092044, 0.117005, 0.143526, 0.179407, 0.254290, 0.297972, 0.351014, 0.421217, 0.502340, 0.572543, 0.644306, 0.720749, 0.780031, 0.829953, 0.859594, 0.882995, 0.903276, 0.925117, 0.946958, 0.968799, 0.992200, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.998440, 0.015936, 0.034166, 0.052658, 0.072147, 0.092869, 0.114958, 0.138936, 0.166486, 0.198758, 0.248043, 0.294085, 0.334710, 0.374225, 0.413828, 0.453869, 0.495034, 0.534612, 0.573645, 0.611715, 0.649078, 0.685142, 0.721975, 0.758429, 0.796450, 0.834962, 0.870486, 0.903464, 0.924423, 0.944507, 0.954666, 0.962722, 0.969877, 0.976219, 0.981773, 0.986548, 0.990467, 0.993636, 0.996001, 2
0.015666, 0.036554, 0.065274, 0.091384, 0.114883, 0.140992, 0.164491, 0.227154, 0.263708, 0.321149, 0.383812, 0.438642, 0.519582, 0.603133, 0.691906, 0.751958, 0.791123, 0.830287, 0.861619, 0.882507, 0.906005, 0.926893, 0.947781, 0.968668, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.997389, 0.014357, 0.030541, 0.049752, 0.067312, 0.087668, 0.107874, 0.129458, 0.152104, 0.180191, 0.218380, 0.265105, 0.312430, 0.352160, 0.393090, 0.433189, 0.471419, 0.508286, 0.544826, 0.582116, 0.618860, 0.657077, 0.690563, 0.726067, 0.760602, 0.796406, 0.831760, 0.866268, 0.898581, 0.927827, 0.951973, 0.960808, 0.968184, 0.974265, 0.980033, 0.984736, 0.988963, 0.992194, 0.994730, 2
0.019090, 0.039648, 0.061674, 0.086637, 0.111601, 0.136564, 0.170338, 0.212922, 0.276065, 0.317181, 0.387665, 0.447871, 0.524229, 0.602056, 0.682819, 0.738620, 0.804699, 0.854626, 0.881057, 0.903084, 0.923642, 0.945668, 0.972100, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.998532, 0.015655, 0.033306, 0.051087, 0.069665, 0.089663, 0.110695, 0.133383, 0.158586, 0.187717, 0.226013, 0.277798, 0.319212, 0.357520, 0.395290, 0.432895, 0.471726, 0.509995, 0.547920, 0.585151, 0.622178, 0.658020, 0.692697, 0.728349, 0.764778, 0.800335, 0.835637, 0.870207, 0.900369, 0.928340, 0.950813, 0.962448, 0.969521, 0.975791, 0.981368, 0.986163, 0.990148, 0.993344, 0.995961, 2
0.016438, 0.043836, 0.068493, 0.095890, 0.120548, 0.145205, 0.172603, 0.213699, 0.284932, 0.320548, 0.378082, 0.463014, 0.542466, 0.613699, 0.695890, 0.764384, 0.800000, 0.835616, 0.860274, 0.884932, 0.906849, 0.934247, 0.953425, 0.975342, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.014967, 0.031360, 0.049600, 0.068966, 0.087956, 0.109064, 0.131462, 0.155136, 0.181558, 0.216821, 0.268883, 0.311998, 0.352501, 0.392149, 0.432141, 0.473214, 0.510310, 0.547420, 0.584815, 0.621280, 0.656333, 0.691492, 0.725735, 0.761794, 0.798844, 0.835429, 0.870422, 0.901437, 0.926868, 0.946384, 0.957883, 0.965254, 0.972235, 0.978015, 0.983134, 0.987607, 0.991225, 0.993988, 2
0.016611, 0.038206, 0.061462, 0.086379, 0.109635, 0.144518, 0.176080, 0.225914, 0.285714, 0.348837, 0.408638, 0.488372, 0.563123, 0.634551, 0.707641, 0.774086, 0.827243, 0.858804, 0.880399, 0.903654, 0.926910, 0.946844, 0.966777, 0.986711, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.998339, 0.015535, 0.033874, 0.051357, 0.070976, 0.090904, 0.112946, 0.137002, 0.163116, 0.198121, 0.246256, 0.290797, 0.330968, 0.370266, 0.409135, 0.449123, 0.489338, 0.529542, 0.569469, 0.608509, 0.646141, 0.683204, 0.718877, 0.755527, 0.791884, 0.829560, 0.865360, 0.896646, 0.926276, 0.945856, 0.954548, 0.962705, 0.969758, 0.976148, 0.981750, 0.986369, 0.990331, 0.993488, 0.995828, 2
0.018364, 0.038397, 0.060100, 0.085142, 0.110184, 0.138564, 0.178631, 0.222037, 0.282137, 0.348915, 0.398998, 0.474124, 0.547579, 0.617696, 0.689482, 0.774624, 0.819699, 0.851419, 0.876461, 0.901503, 0.921536, 0.943239, 0.963272, 0.983306, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.998331, 0.015736, 0.032871, 0.051338, 0.070156, 0.090161, 0.111343, 0.135407, 0.161616, 0.196772, 0.242357, 0.287117, 0.326443, 0.365579, 0.403600, 0.443182, 0.483717, 0.523488, 0.562156, 0.601035, 0.640126, 0.676291, 0.712490, 0.748816, 0.785260, 0.822473, 0.857077, 0.889067, 0.917327, 0.946731, 0.956179, 0.963810, 0.970806, 0.976881, 0.982216, 0.986731, 0.990583, 0.993604, 0.995973, 2
0.034335, 0.072961, 0.105150, 0.139485, 0.163090, 0.201717, 0.227468, 0.263948, 0.298283, 0.332618, 0.373391, 0.407725, 0.450644, 0.474249, 0.521459, 0.560086, 0.600858, 0.648069, 0.697425, 0.753219, 0.884120, 0.972103, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.018936, 0.041380, 0.064590, 0.087707, 0.110833, 0.134788, 0.159259, 0.184605, 0.209112, 0.234854, 0.261609, 0.289368, 0.316694, 0.345604, 0.377148, 0.408471, 0.440273, 0.480014, 0.525825, 0.581950, 0.641207, 0.685019, 0.721316, 0.758395, 0.789663, 0.817302, 0.843394, 0.866474, 0.887242, 0.906344, 0.923677, 0.939205, 0.953333, 0.965334, 0.975538, 0.984030, 0.990311, 0.994317, 3
0.021021, 0.057057, 0.084084, 0.111111, 0.138138, 0.168168, 0.195195, 0.219219, 0.246246, 0.276276, 0.312312, 0.348348, 0.375375, 0.414414, 0.447447, 0.495495, 0.525526, 0.561562, 0.603604, 0.657658, 0.708709, 0.813814, 0.984985, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.017405, 0.039499, 0.062351, 0.084517, 0.106503, 0.128759, 0.151521, 0.175491, 0.199046, 0.223377, 0.248447, 0.273535, 0.299507, 0.327138, 0.356032, 0.383952, 0.413513, 0.446681, 0.482843, 0.520935, 0.563320, 0.624877, 0.682106, 0.728512, 0.765252, 0.799376, 0.830542, 0.857524, 0.880917, 0.902434, 0.921173, 0.937965, 0.952574, 0.964983, 0.975083, 0.983398, 0.989656, 0.993678, 3
0.021622, 0.054054, 0.083784, 0.110811, 0.135135, 0.156757, 0.181081, 0.213514, 0.248649, 0.272973, 0.302703, 0.337838, 0.381081, 0.405405, 0.448649, 0.486486, 0.543243, 0.572973, 0.621622, 0.667568, 0.727027, 0.832432, 0.978378, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.018408, 0.039781, 0.061578, 0.083579, 0.106180, 0.128167, 0.150957, 0.173850, 0.197619, 0.222133, 0.246676, 0.271877, 0.297297, 0.324675, 0.353733, 0.384134, 0.413879, 0.445508, 0.481928, 0.519591, 0.563141, 0.610942, 0.676362, 0.723769, 0.760453, 0.797297, 0.825055, 0.851074, 0.875457, 0.896508, 0.915486, 0.933148, 0.948137, 0.961943, 0.972973, 0.981899, 0.989175, 0.993616, 3
0.019169, 0.051118, 0.079872, 0.111821, 0.134185, 0.162939, 0.191693, 0.223642, 0.249201, 0.284345, 0.313099, 0.345048, 0.373802, 0.415335, 0.444089, 0.482428, 0.514377, 0.562300, 0.626198, 0.664537, 0.709265, 0.821086, 0.993610, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.016556, 0.038543, 0.060284, 0.083843, 0.105401, 0.128612, 0.150864, 0.175382, 0.198165, 0.222438, 0.247119, 0.272331, 0.298482, 0.325042, 0.352683, 0.382876, 0.413764, 0.446896, 0.481785, 0.520042, 0.560810, 0.615460, 0.680848, 0.724923, 0.761976, 0.795252, 0.824281, 0.850249, 0.873930, 0.894793, 0.913575, 0.930948, 0.946014, 0.959201, 0.970960, 0.979902, 0.987802, 0.992845, 3
0.025761, 0.067916, 0.098361, 0.126464, 0.156909, 0.192037, 0.227166, 0.257611, 0.288056, 0.332553, 0.360656, 0.393443, 0.428571, 0.470726, 0.503513, 0.552693, 0.599532, 0.637002, 0.695550, 0.754098, 0.889930, 0.974239, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.018121, 0.041968, 0.064850, 0.086613, 0.110339, 0.134394, 0.158790, 0.183471, 0.208755, 0.235201, 0.262295, 0.289652, 0.317338, 0.346780, 0.377164, 0.408569, 0.445393, 0.482874, 0.526576, 0.576178, 0.637441, 0.682886, 0.721465, 0.754965, 0.787730, 0.816765, 0.843047, 0.866565, 0.889447, 0.910003, 0.928311, 0.944425, 0.958235, 0.969818, 0.979142, 0.986744, 0.992064, 0.995376, 3
0.021739, 0.047101, 0.076087, 0.101449, 0.130435, 0.155797, 0.181159, 0.210145, 0.246377, 0.282609, 0.311594, 0.347826, 0.394928, 0.423913, 0.471014, 0.514493, 0.579710, 0.619565, 0.692029, 0.739130, 0.865942, 0.956522, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.018799, 0.040013, 0.061122, 0.083202, 0.107619, 0.129910, 0.152305, 0.177195, 0.202190, 0.226449, 0.252048, 0.280036, 0.306553, 0.333806, 0.365207, 0.397632, 0.434835, 0.473351, 0.515044, 0.562907, 0.628859, 0.678796, 0.718258, 0.753597, 0.784394, 0.812854, 0.838059, 0.862109, 0.884137, 0.902962, 0.920894, 0.937093, 0.951192, 0.962875, 0.972984, 0.981805, 0.987844, 0.992071, 3
0.032099, 0.079012, 0.116049, 0.150617, 0.187654, 0.227160, 0.261728, 0.303704, 0.340741, 0.370370, 0.409877, 0.451852, 0.479012, 0.528395, 0.567901, 0.609877, 0.651852, 0.713580, 0.782716, 0.896296, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.019046, 0.041164, 0.064783, 0.087877, 0.111788, 0.136065, 0.161939, 0.187557, 0.214260, 0.240829, 0.268752, 0.297772, 0.328023, 0.360128, 0.396537, 0.431544, 0.467526, 0.501936, 0.542600, 0.589569, 0.645267, 0.694431, 0.729584, 0.761530, 0.791367, 0.819107, 0.843335, 0.866661, 0.887438, 0.906545, 0.923640, 0.938845, 0.951721, 0.963243, 0.972900, 0.981399, 0.988288, 0.993556, 3
0.032698, 0.070845, 0.114441, 0.144414, 0.188011, 0.215259, 0.250681, 0.283379, 0.326975, 0.354223, 0.403270, 0.441417, 0.485014, 0.523161, 0.572207, 0.613079, 0.667575, 0.711172, 0.817439, 0.907357, 0.970027, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.019734, 0.042023, 0.066331, 0.090208, 0.115793, 0.140279, 0.165671, 0.191330, 0.218355, 0.246657, 0.275078, 0.304464, 0.335291, 0.368419, 0.404517, 0.444862, 0.488013, 0.548374, 0.605662, 0.647982, 0.687346, 0.721885, 0.753380, 0.782662, 0.809851, 0.834678, 0.857323, 0.878646, 0.898128, 0.915858, 0.931464, 0.945333, 0.958193, 0.968587, 0.977452, 0.984683, 0.989955, 0.993860, 3
0.021898, 0.054745, 0.080292, 0.109489, 0.135036, 0.164234, 0.193431, 0.226277, 0.262774, 0.299270, 0.343066, 0.375912, 0.408759, 0.445255, 0.485401, 0.540146, 0.572993, 0.616788, 0.667883, 0.722628, 0.872263, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.016224, 0.038201, 0.060365, 0.083489, 0.105626, 0.128563, 0.150354, 0.175449, 0.200464, 0.226304, 0.253050, 0.278971, 0.305983, 0.334301, 0.363871, 0.395146, 0.428366, 0.464516, 0.504129, 0.547126, 0.610342, 0.665166, 0.703953, 0.741276, 0.773003, 0.801428, 0.828387, 0.852390, 0.874847, 0.894507, 0.912915, 0.929698, 0.943977, 0.957190, 0.968139, 0.978102, 0.985508, 0.991102, 3
0.024306, 0.062500, 0.093750, 0.118056, 0.149306, 0.173611, 0.208333, 0.229167, 0.263889, 0.295139, 0.326389, 0.361111, 0.392361, 0.423611, 0.465278, 0.496528, 0.545139, 0.597222, 0.638889, 0.701389, 0.819444, 0.975694, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.017988, 0.040774, 0.064067, 0.086130, 0.109254, 0.133030, 0.157432, 0.180146, 0.206019, 0.231264, 0.256221, 0.282190, 0.310571, 0.337770, 0.366970, 0.398100, 0.431978, 0.465736, 0.506824, 0.552228, 0.612413, 0.670163, 0.714120, 0.752701, 0.786000, 0.816406, 0.843316, 0.867284, 0.889395, 0.908227, 0.925950, 0.941840, 0.955102, 0.966749, 0.976683, 0.983362, 0.989487, 0.993224, 3
0.020231, 0.049133, 0.075145, 0.101156, 0.132948, 0.164740, 0.187861, 0.222543, 0.254335, 0.291908, 0.317919, 0.361272, 0.395954, 0.442197, 0.471098, 0.508671, 0.554913, 0.609827, 0.667630, 0.702312, 0.760116, 0.968208, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.016639, 0.038859, 0.060476, 0.083314, 0.105466, 0.128270, 0.151158, 0.174764, 0.199021, 0.223312, 0.248922, 0.275268, 0.302833, 0.329814, 0.357195, 0.388570, 0.419226, 0.456063, 0.496559, 0.537856, 0.582746, 0.650540, 0.698353, 0.733937, 0.767216, 0.796853, 0.825086, 0.849911, 0.872615, 0.893481, 0.912242, 0.929199, 0.944619, 0.958485, 0.969979, 0.979669, 0.987086, 0.992415, 3
