@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.017123, 0.046233, 0.071918, 0.095890, 0.123288, 0.152397, 0.178082, 0.253425, 0.303082, 0.349315, 0.397260, 0.429795, 0.508562, 0.582192, 0.655822, 0.722603, 0.785959, 0.840753, 0.876712, 0.897260, 0.917808, 0.943493, 0.969178, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 0.998288, 23
0.026087, 0.071739, 0.100000, 0.126087, 0.165217, 0.202174, 0.239130, 0.278261, 0.326087, 0.378261, 0.426087, 0.478261, 0.534783, 0.589130, 0.650000, 0.713043, 0.769565, 0.821739, 0.882609, 0.939130, 0.991304, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 24
0.031983, 0.070362, 0.095949, 0.119403, 0.149254, 0.181237, 0.215352, 0.260128, 0.300640, 0.347548, 0.400853, 0.452026, 0.505330, 0.558635, 0.614072, 0.684435, 0.750533, 0.820896, 0.884861, 0.942431, 0.995736, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 0.997868, 24
0.024444, 0.055556, 0.086667, 0.120000, 0.146667, 0.182222, 0.213333, 0.251111, 0.288889, 0.333333, 0.380000, 0.424444, 0.466667, 0.515556, 0.564444, 0.617778, 0.680000, 0.766667, 0.837778, 0.902222, 0.964444, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 24
0.030568, 0.061135, 0.089520, 0.120087, 0.146288, 0.179039, 0.213974, 0.253275, 0.301310, 0.349345, 0.406114, 0.462882, 0.524017, 0.591703, 0.661572, 0.729258, 0.790393, 0.849345, 0.908297, 0.971616, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 24
0.026087, 0.063043, 0.095652, 0.130435, 0.163043, 0.193478, 0.226087, 0.258696, 0.297826, 0.341304, 0.391304, 0.434783, 0.489130, 0.536957, 0.589130, 0.643478, 0.695652, 0.756522, 0.836957, 0.917391, 0.984783, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 24
0.024554, 0.064732, 0.104911, 0.136161, 0.171875, 0.207589, 0.247768, 0.283482, 0.325893, 0.370536, 0.419643, 0.464286, 0.513393, 0.560268, 0.616071, 0.671875, 0.745536, 0.819196, 0.890625, 0.950893, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 24
0.028384, 0.076419, 0.122271, 0.168122, 0.209607, 0.251092, 0.294760, 0.334061, 0.377729, 0.419214, 0.458515, 0.504367, 0.548035, 0.602620, 0.650655, 0.709607, 0.764192, 0.818777, 0.877729, 0.934498, 0.984716, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 0.997817, 24
0.031746, 0.079365, 0.117063, 0.156746, 0.192460, 0.234127, 0.269841, 0.313492, 0.353175, 0.396825, 0.440476, 0.488095, 0.535714, 0.581349, 0.634921, 0.688492, 0.759921, 0.827381, 0.888889, 0.946429, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 0.998016, 24
0.035398, 0.073009, 0.101770, 0.139381, 0.174779, 0.212389, 0.254425, 0.294248, 0.336283, 0.380531, 0.426991, 0.475664, 0.519912, 0.570796, 0.623894, 0.670354, 0.750000, 0.818584, 0.876106, 0.931416, 0.984513, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 24
0.032995, 0.076142, 0.109137, 0.137056, 0.170051, 0.208122, 0.246193, 0.291878, 0.340102, 0.385787, 0.439086, 0.484772, 0.538071, 0.593909, 0.647208, 0.708122, 0.769036, 0.829949, 0.890863, 0.946701, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 0.997462, 24
0.028205, 0.071795, 0.112821, 0.156410, 0.192308, 0.233333, 0.271795, 0.310256, 0.358974, 0.400000, 0.443590, 0.489744, 0.538462, 0.584615, 0.638462, 0.694872, 0.761538, 0.823077, 0.882051, 0.938462, 0.992308, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 24
0.025510, 0.063776, 0.091837, 0.114796, 0.142857, 0.178571, 0.219388, 0.250000, 0.285714, 0.326531, 0.372449, 0.431122, 0.477041, 0.540816, 0.596939, 0.670918, 0.734694, 0.795918, 0.857143, 0.918367, 0.974490, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 0.997449, 24
0.028261, 0.063043, 0.093478, 0.123913, 0.154348, 0.186957, 0.223913, 0.263043, 0.302174, 0.358696, 0.417391, 0.458696, 0.526087, 0.591304, 0.665217, 0.730435, 0.793478, 0.850000, 0.913043, 0.976087, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 24
0.030060, 0.078156, 0.116232, 0.154309, 0.192385, 0.234469, 0.274549, 0.314629, 0.360721, 0.400802, 0.448898, 0.494990, 0.541082, 0.589178, 0.637275, 0.691383, 0.755511, 0.823647, 0.885772, 0.941884, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 24
0.022436, 0.051282, 0.086538, 0.115385, 0.144231, 0.173077, 0.211538, 0.246795, 0.285256, 0.323718, 0.368590, 0.416667, 0.458333, 0.506410, 0.554487, 0.608974, 0.666667, 0.750000, 0.823718, 0.894231, 0.958333, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 0.996795, 24
0.031818, 0.077273, 0.118182, 0.156818, 0.200000, 0.243182, 0.288636, 0.334091, 0.381818, 0.429545, 0.477273, 0.527273, 0.581818, 0.634091, 0.695455, 0.752273, 0.806818, 0.863636, 0.920455, 0.972727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 0.997727, 24
0.030435, 0.071739, 0.100000, 0.123913, 0.158696, 0.197826, 0.239130, 0.282609, 0.326087, 0.371739, 0.423913, 0.480435, 0.539130, 0.593478, 0.654348, 0.715217, 0.771739, 0.823913, 0.878261, 0.936957, 0.995652, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 24
0.031830, 0.066313, 0.103448, 0.137931, 0.180371, 0.220159, 0.265252, 0.312997, 0.360743, 0.408488, 0.456233, 0.509284, 0.557029, 0.612732, 0.673740, 0.732095, 0.795756, 0.851459, 0.909814, 0.962865, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 0.997347, 24
0.031320, 0.071588, 0.105145, 0.140940, 0.176734, 0.217002, 0.255034, 0.297539, 0.340045, 0.384787, 0.438479, 0.478747, 0.523490, 0.581655, 0.635347, 0.677852, 0.747204, 0.814318, 0.876957, 0.932886, 0.986577, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 0.997763, 24
0.024499, 0.055679, 0.089087, 0.124722, 0.151448, 0.184855, 0.218263, 0.258352, 0.296214, 0.334076, 0.376392, 0.420935, 0.465479, 0.512249, 0.565702, 0.614699, 0.674833, 0.743875, 0.824053, 0.899777, 0.968820, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 24
0.020367, 0.044807, 0.069246, 0.089613, 0.114053, 0.136456, 0.158859, 0.181263, 0.209776, 0.240326, 0.266802, 0.293279, 0.321792, 0.354379, 0.389002, 0.431772, 0.474542, 0.521385, 0.560081, 0.600815, 0.649695, 0.720978, 0.938900, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 25
0.019851, 0.044665, 0.074442, 0.101737, 0.126551, 0.148883, 0.176179, 0.203474, 0.230769, 0.258065, 0.282878, 0.315136, 0.344913, 0.374690, 0.404467, 0.439206, 0.471464, 0.506203, 0.545906, 0.598015, 0.650124, 0.719603, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 25
0.022472, 0.044944, 0.067416, 0.089888, 0.112360, 0.134831, 0.159551, 0.182022, 0.204494, 0.226966, 0.249438, 0.276404, 0.303371, 0.334831, 0.366292, 0.397753, 0.431461, 0.462921, 0.503371, 0.548315, 0.588764, 0.638202, 0.743820, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 0.997753, 25
0.022422, 0.044843, 0.067265, 0.089686, 0.112108, 0.134529, 0.159193, 0.181614, 0.204036, 0.226457, 0.246637, 0.273543, 0.300448, 0.331839, 0.360987, 0.390135, 0.421525, 0.457399, 0.495516, 0.542601, 0.587444, 0.639013, 0.715247, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 0.997758, 25
0.019048, 0.045238, 0.078571, 0.107143, 0.133333, 0.157143, 0.183333, 0.214286, 0.242857, 0.273810, 0.302381, 0.335714, 0.364286, 0.397619, 0.433333, 0.469048, 0.509524, 0.561905, 0.633333, 0.695238, 0.876190, 0.954762, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 0.997619, 25
0.019324, 0.043478, 0.067633, 0.094203, 0.123188, 0.147343, 0.171498, 0.195652, 0.222222, 0.251208, 0.280193, 0.309179, 0.340580, 0.376812, 0.410628, 0.442029, 0.483092, 0.531401, 0.579710, 0.628019, 0.678744, 0.833333, 0.978261, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 0.997585, 25
0.023622, 0.051181, 0.076772, 0.106299, 0.129921, 0.155512, 0.183071, 0.208661, 0.240157, 0.269685, 0.301181, 0.328740, 0.362205, 0.391732, 0.421260, 0.456693, 0.490157, 0.527559, 0.570866, 0.620079, 0.748031, 0.937008, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 0.998031, 25
0.023033, 0.046065, 0.067179, 0.090211, 0.113244, 0.136276, 0.159309, 0.182342, 0.207294, 0.230326, 0.255278, 0.284069, 0.314779, 0.347409, 0.380038, 0.410749, 0.449136, 0.481766, 0.529750, 0.568138, 0.623800, 0.706334, 0.988484, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 0.998081, 25
0.023913, 0.045652, 0.065217, 0.089130, 0.113043, 0.134783, 0.163043, 0.189130, 0.213043, 0.236957, 0.263043, 0.289130, 0.313043, 0.341304, 0.371739, 0.404348, 0.441304, 0.476087, 0.521739, 0.556522, 0.597826, 0.636957, 0.697826, 0.758696, 0.847826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 0.997826, 25
0.021231, 0.042463, 0.065817, 0.089172, 0.110403, 0.131635, 0.154989, 0.178344, 0.199575, 0.220807, 0.242038, 0.267516, 0.290870, 0.316348, 0.343949, 0.371550, 0.399151, 0.433121, 0.464968, 0.501062, 0.547771, 0.590234, 0.660297, 0.777070, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 25
0.022272, 0.046771, 0.073497, 0.093541, 0.113586, 0.138085, 0.160356, 0.182628, 0.207127, 0.231626, 0.258352, 0.287305, 0.316258, 0.345212, 0.376392, 0.407572, 0.438753, 0.474388, 0.514477, 0.556793, 0.605791, 0.674833, 0.857461, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 0.997773, 25
0.023316, 0.049223, 0.075130, 0.101036, 0.124352, 0.152850, 0.176166, 0.207254, 0.235751, 0.272021, 0.303109, 0.336788, 0.373057, 0.414508, 0.455959, 0.502591, 0.569948, 0.621762, 0.694301, 0.774611, 0.875648, 0.968912, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 25
0.020367, 0.044807, 0.065173, 0.089613, 0.114053, 0.134420, 0.156823, 0.183299, 0.209776, 0.238289, 0.262729, 0.291242, 0.319756, 0.350305, 0.384929, 0.425662, 0.468432, 0.509165, 0.558045, 0.598778, 0.645621, 0.708758, 0.885947, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 0.997963, 25
0.020134, 0.070470, 0.104027, 0.140940, 0.177852, 0.218121, 0.258389, 0.298658, 0.338926, 0.389262, 0.439597, 0.493289, 0.543624, 0.600671, 0.657718, 0.714765, 0.778523, 0.832215, 0.892617, 0.949664, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 0.996644, 25
0.022140, 0.044280, 0.070111, 0.095941, 0.121771, 0.151292, 0.173432, 0.202952, 0.232472, 0.261993, 0.291513, 0.321033, 0.357934, 0.387454, 0.424354, 0.464945, 0.512915, 0.571956, 0.645756, 0.715867, 0.878229, 0.948339, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 25
0.032558, 0.055814, 0.076744, 0.104651, 0.127907, 0.153488, 0.181395, 0.206977, 0.232558, 0.258140, 0.283721, 0.311628, 0.341860, 0.369767, 0.404651, 0.444186, 0.479070, 0.518605, 0.551163, 0.600000, 0.639535, 0.723256, 0.958140, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 0.997674, 25
0.024341, 0.056795, 0.093306, 0.123732, 0.152130, 0.186613, 0.219067, 0.257606, 0.294118, 0.328600, 0.363083, 0.407708, 0.448276, 0.494929, 0.549696, 0.620690, 0.685598, 0.756592, 0.829615, 0.904665, 0.965517, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 0.997972, 25
0.019380, 0.042636, 0.065891, 0.089147, 0.112403, 0.135659, 0.158915, 0.182171, 0.205426, 0.228682, 0.253876, 0.282946, 0.312016, 0.343023, 0.374031, 0.408915, 0.445736, 0.480620, 0.521318, 0.569767, 0.614341, 0.703488, 0.986434, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 0.998062, 25
0.018957, 0.047393, 0.082938, 0.104265, 0.132701, 0.163507, 0.191943, 0.220379, 0.248815, 0.277251, 0.305687, 0.338863, 0.369668, 0.398104, 0.431280, 0.471564, 0.509479, 0.559242, 0.627962, 0.687204, 0.843602, 0.945498, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 0.997630, 25
0.017505, 0.039387, 0.061269, 0.083151, 0.105033, 0.129103, 0.157549, 0.185996, 0.207877, 0.229759, 0.256018, 0.282276, 0.308534, 0.334792, 0.363239, 0.396061, 0.431072, 0.466083, 0.507659, 0.544858, 0.588621, 0.621444, 0.684902, 0.746171, 0.818381, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 25
0.020997, 0.055118, 0.083990, 0.112861, 0.136483, 0.167979, 0.196850, 0.225722, 0.254593, 0.288714, 0.322835, 0.356955, 0.398950, 0.433071, 0.475066, 0.514436, 0.561680, 0.608924, 0.666667, 0.732283, 0.895013, 0.984252, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 26
0.020040, 0.050100, 0.078156, 0.104208, 0.134269, 0.160321, 0.186373, 0.212425, 0.238477, 0.270541, 0.304609, 0.334669, 0.370741, 0.406814, 0.448898, 0.486974, 0.539078, 0.587174, 0.631263, 0.691383, 0.827655, 0.959920, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 0.997996, 26
0.022523, 0.045045, 0.067568, 0.090090, 0.117117, 0.139640, 0.166667, 0.193694, 0.222973, 0.252252, 0.281532, 0.308559, 0.344595, 0.373874, 0.409910, 0.443694, 0.488739, 0.538288, 0.592342, 0.671171, 0.779279, 0.927928, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 0.997748, 26
0.021552, 0.043103, 0.064655, 0.090517, 0.112069, 0.133621, 0.157328, 0.178879, 0.202586, 0.224138, 0.245690, 0.269397, 0.299569, 0.329741, 0.362069, 0.392241, 0.428879, 0.465517, 0.506466, 0.549569, 0.594828, 0.650862, 0.715517, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 0.997845, 26
0.020747, 0.045643, 0.066390, 0.091286, 0.114108, 0.136929, 0.159751, 0.182573, 0.205394, 0.234440, 0.261411, 0.292531, 0.321577, 0.352697, 0.379668, 0.414938, 0.452282, 0.487552, 0.533195, 0.582988, 0.634855, 0.699170, 0.960581, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 26
0.020534, 0.045175, 0.069815, 0.090349, 0.114990, 0.139630, 0.160164, 0.186858, 0.215606, 0.244353, 0.273101, 0.301848, 0.332649, 0.365503, 0.402464, 0.443532, 0.488706, 0.529774, 0.577002, 0.626283, 0.696099, 0.790554, 0.973306, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 0.997947, 26
0.021448, 0.042895, 0.069705, 0.091153, 0.115282, 0.134048, 0.158177, 0.182306, 0.206434, 0.230563, 0.254692, 0.281501, 0.308311, 0.337802, 0.369973, 0.407507, 0.450402, 0.487936, 0.528150, 0.587131, 0.638070, 0.686327, 0.750670, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 26
0.019753, 0.044444, 0.064198, 0.086420, 0.108642, 0.130864, 0.153086, 0.175309, 0.195062, 0.217284, 0.239506, 0.264198, 0.291358, 0.323457, 0.350617, 0.382716, 0.414815, 0.449383, 0.483951, 0.523457, 0.560494, 0.607407, 0.654321, 0.735802, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 26
0.023211, 0.048356, 0.071567, 0.096712, 0.121857, 0.148936, 0.170213, 0.199226, 0.228240, 0.253385, 0.282398, 0.315280, 0.352031, 0.381044, 0.413926, 0.448743, 0.485493, 0.537718, 0.591876, 0.663443, 0.735010, 0.899420, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 0.998066, 26
0.021563, 0.043127, 0.067385, 0.091644, 0.113208, 0.134771, 0.159030, 0.185984, 0.210243, 0.234501, 0.258760, 0.285714, 0.315364, 0.342318, 0.377358, 0.409704, 0.450135, 0.493261, 0.536388, 0.584906, 0.633423, 0.684636, 0.752022, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 26
0.019851, 0.042184, 0.064516, 0.084367, 0.109181, 0.129032, 0.153846, 0.173697, 0.196030, 0.218362, 0.238213, 0.263027, 0.290323, 0.317618, 0.347395, 0.377171, 0.406948, 0.441687, 0.473945, 0.511166, 0.555831, 0.595533, 0.645161, 0.707196, 0.918114, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 26
0.023904, 0.047809, 0.075697, 0.103586, 0.133466, 0.157371, 0.183267, 0.209163, 0.239044, 0.268924, 0.300797, 0.334661, 0.368526, 0.406375, 0.446215, 0.488048, 0.537849, 0.591633, 0.637450, 0.693227, 0.822709, 0.966135, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 0.998008, 26
0.021164, 0.047619, 0.079365, 0.111111, 0.142857, 0.174603, 0.203704, 0.232804, 0.261905, 0.296296, 0.328042, 0.365079, 0.399471, 0.441799, 0.481481, 0.526455, 0.563492, 0.624339, 0.671958, 0.753968, 0.896825, 0.976190, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 26
0.021231, 0.042463, 0.063694, 0.089172, 0.110403, 0.131635, 0.154989, 0.178344, 0.199575, 0.222930, 0.248408, 0.273885, 0.303609, 0.333333, 0.363057, 0.397028, 0.430998, 0.467091, 0.505308, 0.547771, 0.594480, 0.649682, 0.723992, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 26
0.022624, 0.045249, 0.072398, 0.095023, 0.115385, 0.140271, 0.167421, 0.194570, 0.221719, 0.253394, 0.282805, 0.312217, 0.346154, 0.375566, 0.411765, 0.447964, 0.488688, 0.533937, 0.588235, 0.656109, 0.751131, 0.920814, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 0.997738, 26
0.020747, 0.045643, 0.070539, 0.091286, 0.116183, 0.139004, 0.163900, 0.188797, 0.217842, 0.246888, 0.275934, 0.307054, 0.338174, 0.373444, 0.412863, 0.456432, 0.500000, 0.547718, 0.597510, 0.653527, 0.713693, 0.877593, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 0.997925, 26
